appointment_id,appointment_date,start_time,end_time,customer_id,employee_id,service_id,booking_channel,status,is_completed,is_cancelled,is_no_show,duration_min,price,discount,net_revenue,date_id
A000893,2025-03-07,17:00:00,18:00:00,C0029,E002,S001,Treatwell,no_show,False,False,True,60,45,0.0,22.5,2025-03-07
A000894,2025-03-07,10:00:00,11:15:00,C0059,E002,S006,Walk-in,completed,True,False,False,75,80,0.0,80.0,2025-03-07
A000895,2025-03-07,15:30:00,16:15:00,C0292,E004,S008,Instagram DM,completed,True,False,False,45,50,0.0,50.0,2025-03-07
A000896,2025-03-07,10:30:00,11:45:00,C0395,E001,S003,Website,no_show,False,False,True,75,70,0.0,35.0,2025-03-07
A000897,2025-03-07,16:30:00,17:15:00,C0434,E004,S001,Treatwell,completed,True,False,False,45,40,0.0,40.0,2025-03-07
A000898,2025-03-07,14:00:00,16:00:00,C0327,E001,S004,Phone/WhatsApp,completed,True,False,False,120,100,0.0,100.0,2025-03-07
A000899,2025-03-07,17:30:00,18:30:00,C0366,E004,S005,Treatwell,completed,True,False,False,60,60,0.0,60.0,2025-03-07
A000900,2025-03-07,17:00:00,18:15:00,C0203,E003,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-03-07
A000901,2025-03-07,11:30:00,12:30:00,C0282,E002,S005,Website,completed,True,False,False,60,60,0.0,60.0,2025-03-07
A000902,2025-03-07,11:45:00,12:30:00,C0440,E001,S001,Website,completed,True,False,False,45,40,0.0,40.0,2025-03-07
A000903,2025-03-07,17:00:00,18:00:00,C0343,E001,S005,Phone/WhatsApp,completed,True,False,False,60,60,0.0,60.0,2025-03-07
A000904,2025-03-07,12:00:00,13:00:00,C0210,E003,S001,Phone/WhatsApp,completed,True,False,False,60,60,0.0,60.0,2025-03-07
A000905,2025-03-07,15:30:00,17:00:00,C0370,E002,S007,Instagram DM,completed,True,False,False,90,90,0.0,90.0,2025-03-07
A000906,2025-03-07,10:15:00,11:45:00,C0363,E003,S003,Website,completed,True,False,False,90,75,0.0,75.0,2025-03-07
A000907,2025-03-07,13:00:00,14:30:00,C0225,E002,S007,Website,completed,True,False,False,90,90,0.0,90.0,2025-03-07
A000908,2025-03-07,13:30:00,14:45:00,C0155,E003,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-03-07
A000909,2025-03-07,11:45:00,13:00:00,C0383,E004,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-03-07
A000910,2025-03-07,12:30:00,14:00:00,C0112,E001,S003,Treatwell,completed,True,False,False,90,75,0.0,75.0,2025-03-07
A000911,2025-03-08,13:45:00,15:15:00,C0068,E003,S007,Walk-in,completed,True,False,False,90,90,0.0,90.0,2025-03-08
A000912,2025-03-08,13:45:00,15:15:00,C0101,E001,S007,Phone/WhatsApp,completed,True,False,False,90,90,0.0,90.0,2025-03-08
A000913,2025-03-08,16:45:00,18:00:00,C0194,E002,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-03-08
A000914,2025-03-08,10:45:00,11:45:00,C0007,E003,S002,Phone/WhatsApp,completed,True,False,False,60,60,0.0,60.0,2025-03-08
A000915,2025-03-08,16:15:00,18:15:00,C0018,E003,S004,Treatwell,completed,True,False,False,120,100,0.0,100.0,2025-03-08
A000916,2025-03-08,11:45:00,13:15:00,C0033,E001,S003,Instagram DM,completed,True,False,False,90,75,0.0,75.0,2025-03-08
A000917,2025-03-08,17:45:00,19:00:00,C0050,E001,S003,Website,completed,True,False,False,75,70,0.0,70.0,2025-03-08
A000918,2025-03-08,12:00:00,13:30:00,C0304,E003,S003,Website,completed,True,False,False,90,85,0.0,85.0,2025-03-08
A000919,2025-03-08,16:15:00,17:00:00,C0349,E001,S001,Website,completed,True,False,False,45,40,0.0,40.0,2025-03-08
A000920,2025-03-08,12:00:00,13:30:00,C0312,E004,S007,Instagram DM,completed,True,False,False,90,90,0.0,90.0,2025-03-08
A000921,2025-03-08,10:30:00,12:00:00,C0126,E004,S003,Instagram DM,completed,True,False,False,90,85,0.0,85.0,2025-03-08
A000922,2025-03-08,13:45:00,14:45:00,C0191,E002,S005,Walk-in,completed,True,False,False,60,60,0.0,60.0,2025-03-08
A000923,2025-03-08,10:45:00,12:00:00,C0101,E002,S003,Instagram DM,completed,True,False,False,75,70,0.0,70.0,2025-03-08
A000924,2025-03-08,13:30:00,14:45:00,C0265,E004,S003,Walk-in,no_show,False,False,True,75,70,0.0,35.0,2025-03-08
A000925,2025-03-08,15:30:00,16:15:00,C0055,E003,S001,Treatwell,completed,True,False,False,45,40,0.0,40.0,2025-03-08
A000926,2025-03-08,14:45:00,16:15:00,C0238,E002,S007,Phone/WhatsApp,completed,True,False,False,90,90,0.0,90.0,2025-03-08
A000927,2025-03-08,14:45:00,15:30:00,C0109,E004,S008,Instagram DM,completed,True,False,False,45,50,0.0,50.0,2025-03-08
A000928,2025-03-10,16:15:00,17:00:00,C0208,E002,S001,Treatwell,completed,True,False,False,45,40,0.0,40.0,2025-03-10
A000929,2025-03-10,14:15:00,15:15:00,C0369,E002,S002,Treatwell,completed,True,False,False,60,60,0.0,60.0,2025-03-10
A000930,2025-03-10,11:30:00,12:30:00,C0202,E003,S001,Treatwell,cancelled,False,True,False,60,55,0.0,0.0,2025-03-10
A000931,2025-03-10,16:00:00,17:15:00,C0437,E001,S003,Instagram DM,completed,True,False,False,75,70,0.0,70.0,2025-03-10
A000932,2025-03-10,13:45:00,15:00:00,C0180,E001,S003,Phone/WhatsApp,completed,True,False,False,75,70,0.0,70.0,2025-03-10
A000933,2025-03-10,13:15:00,14:15:00,C0116,E002,S005,Instagram DM,completed,True,False,False,60,60,0.0,60.0,2025-03-10
A000934,2025-03-10,12:00:00,13:30:00,C0102,E001,S003,Treatwell,completed,True,False,False,90,85,0.0,85.0,2025-03-10
A000935,2025-03-10,17:15:00,18:30:00,C0230,E002,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-03-10
A000936,2025-03-10,18:00:00,18:45:00,C0287,E003,S001,Walk-in,completed,True,False,False,45,40,0.0,40.0,2025-03-10
A000937,2025-03-10,14:15:00,15:15:00,C0317,E003,S005,Website,completed,True,False,False,60,60,0.0,60.0,2025-03-10
A000938,2025-03-10,11:00:00,11:45:00,C0007,E001,S001,Phone/WhatsApp,completed,True,False,False,45,40,0.0,40.0,2025-03-10
A000939,2025-03-10,15:30:00,17:30:00,C0101,E003,S004,Treatwell,completed,True,False,False,120,100,0.0,100.0,2025-03-10
A000940,2025-03-10,17:30:00,19:00:00,C0248,E001,S007,Phone/WhatsApp,completed,True,False,False,90,90,0.0,90.0,2025-03-10
A000941,2025-03-10,10:00:00,11:30:00,C0347,E002,S007,Phone/WhatsApp,completed,True,False,False,90,90,0.0,90.0,2025-03-10
A000942,2025-03-10,11:45:00,13:15:00,C0316,E002,S007,Treatwell,completed,True,False,False,90,90,0.0,90.0,2025-03-10
A000943,2025-03-10,15:00:00,16:00:00,C0334,E001,S005,Website,completed,True,False,False,60,60,0.0,60.0,2025-03-10
A000944,2025-03-10,15:15:00,16:00:00,C0439,E002,S001,Treatwell,completed,True,False,False,45,40,0.0,40.0,2025-03-10
A000945,2025-03-11,10:30:00,11:45:00,C0313,E003,S003,Website,completed,True,False,False,75,70,0.0,70.0,2025-03-11
A000946,2025-03-11,17:45:00,19:00:00,C0256,E001,S003,Phone/WhatsApp,completed,True,False,False,75,70,0.0,70.0,2025-03-11
A000947,2025-03-11,15:15:00,16:30:00,C0163,E003,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-03-11
A000948,2025-03-11,12:45:00,14:45:00,C0279,E003,S004,Website,completed,True,False,False,120,100,0.0,100.0,2025-03-11
A000949,2025-03-11,17:45:00,19:00:00,C0192,E003,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-03-11
A000950,2025-03-11,14:00:00,15:30:00,C0309,E002,S007,Treatwell,no_show,False,False,True,90,90,0.0,45.0,2025-03-11
A000951,2025-03-11,10:45:00,12:00:00,C0202,E001,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-03-11
A000952,2025-03-11,16:30:00,17:15:00,C0359,E003,S001,Treatwell,completed,True,False,False,45,40,0.0,40.0,2025-03-11
A000953,2025-03-11,10:00:00,10:45:00,C0240,E002,S001,Instagram DM,completed,True,False,False,45,40,0.0,40.0,2025-03-11
A000954,2025-03-11,14:00:00,15:15:00,C0246,E004,S003,Website,completed,True,False,False,75,70,0.0,70.0,2025-03-11
A000955,2025-03-11,11:30:00,13:00:00,C0373,E002,S007,Treatwell,completed,True,False,False,90,90,0.0,90.0,2025-03-11
A000956,2025-03-11,13:45:00,15:00:00,C0059,E001,S003,Phone/WhatsApp,completed,True,False,False,75,70,0.0,70.0,2025-03-11
A000957,2025-03-11,11:45:00,13:00:00,C0318,E004,S003,Website,completed,True,False,False,75,70,0.0,70.0,2025-03-11
A000958,2025-03-11,11:45:00,12:45:00,C0015,E003,S005,Phone/WhatsApp,completed,True,False,False,60,60,0.0,60.0,2025-03-11
A000959,2025-03-11,15:15:00,16:30:00,C0072,E004,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-03-11
A000960,2025-03-11,17:45:00,18:45:00,C0108,E002,S002,Treatwell,completed,True,False,False,60,60,0.0,60.0,2025-03-11
A000961,2025-03-11,16:30:00,17:45:00,C0022,E002,S003,Walk-in,completed,True,False,False,75,70,0.0,70.0,2025-03-11
A000962,2025-03-11,13:00:00,14:00:00,C0283,E002,S005,Phone/WhatsApp,completed,True,False,False,60,60,0.0,60.0,2025-03-11
A000963,2025-03-11,10:30:00,11:15:00,C0150,E004,S001,Instagram DM,completed,True,False,False,45,40,0.0,40.0,2025-03-11
A000964,2025-03-11,15:15:00,16:45:00,C0423,E001,S003,Walk-in,completed,True,False,False,90,75,0.0,75.0,2025-03-11
A000965,2025-03-12,10:15:00,11:15:00,C0052,E002,S002,Instagram DM,completed,True,False,False,60,60,0.0,60.0,2025-03-12
A000966,2025-03-12,17:15:00,18:45:00,C0164,E002,S007,Treatwell,completed,True,False,False,90,90,0.0,90.0,2025-03-12
A000967,2025-03-12,11:00:00,11:45:00,C0190,E001,S001,Phone/WhatsApp,completed,True,False,False,45,40,0.0,40.0,2025-03-12
A000968,2025-03-12,12:45:00,14:15:00,C0169,E002,S007,Treatwell,completed,True,False,False,90,90,0.0,90.0,2025-03-12
A000969,2025-03-12,14:00:00,16:15:00,C0052,E004,S004,Instagram DM,completed,True,False,False,135,120,0.0,120.0,2025-03-12
A000970,2025-03-12,12:45:00,14:00:00,C0080,E001,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-03-12
A000971,2025-03-12,17:15:00,18:45:00,C0152,E004,S007,Instagram DM,completed,True,False,False,90,90,0.0,90.0,2025-03-12
A000972,2025-03-12,15:45:00,17:45:00,C0188,E003,S004,Website,cancelled,False,True,False,120,100,0.0,0.0,2025-03-12
A000973,2025-03-12,14:00:00,14:45:00,C0384,E001,S001,Treatwell,completed,True,False,False,45,40,0.0,40.0,2025-03-12
A000974,2025-03-12,10:00:00,12:00:00,C0450,E003,S004,Instagram DM,completed,True,False,False,120,100,0.0,100.0,2025-03-12
A000975,2025-03-12,15:45:00,17:00:00,C0061,E002,S006,Phone/WhatsApp,completed,True,False,False,75,80,0.0,80.0,2025-03-12
A000976,2025-03-12,17:15:00,18:45:00,C0013,E001,S003,Instagram DM,completed,True,False,False,90,85,0.0,85.0,2025-03-12
A000977,2025-03-12,11:30:00,12:30:00,C0253,E002,S005,Phone/WhatsApp,completed,True,False,False,60,60,0.0,60.0,2025-03-12
A000978,2025-03-12,12:45:00,14:00:00,C0108,E003,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-03-12
A000979,2025-03-12,14:30:00,15:45:00,C0060,E002,S003,Instagram DM,completed,True,False,False,75,70,0.0,70.0,2025-03-12
A000980,2025-03-12,12:00:00,13:15:00,C0451,E004,S003,Treatwell,cancelled,False,True,False,75,70,0.0,0.0,2025-03-12
A000981,2025-03-12,16:30:00,17:15:00,C0441,E001,S001,Website,completed,True,False,False,45,40,0.0,40.0,2025-03-12
A000982,2025-03-12,14:30:00,15:30:00,C0216,E003,S001,Instagram DM,completed,True,False,False,60,55,0.0,55.0,2025-03-12
A000983,2025-03-13,14:30:00,16:30:00,C0418,E003,S004,Website,completed,True,False,False,120,100,0.0,100.0,2025-03-13
A000984,2025-03-13,15:30:00,16:45:00,C0324,E001,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-03-13
A000985,2025-03-13,11:15:00,12:00:00,C0187,E004,S001,Treatwell,completed,True,False,False,45,40,0.0,40.0,2025-03-13
A000986,2025-03-13,17:00:00,17:45:00,C0375,E004,S001,Instagram DM,completed,True,False,False,45,40,0.0,40.0,2025-03-13
A000987,2025-03-13,15:15:00,16:00:00,C0227,E004,S001,Treatwell,completed,True,False,False,45,40,0.0,40.0,2025-03-13
A000988,2025-03-13,12:00:00,14:00:00,C0181,E004,S004,Phone/WhatsApp,completed,True,False,False,120,100,0.0,100.0,2025-03-13
A000989,2025-03-13,10:30:00,11:15:00,C0326,E003,S001,Treatwell,completed,True,False,False,45,40,0.0,40.0,2025-03-13
A000990,2025-03-13,17:00:00,18:00:00,C0236,E003,S001,Treatwell,completed,True,False,False,60,50,0.0,50.0,2025-03-13
A000991,2025-03-13,15:15:00,16:45:00,C0337,E002,S007,Phone/WhatsApp,completed,True,False,False,90,90,0.0,90.0,2025-03-13
A000992,2025-03-13,13:00:00,14:00:00,C0246,E002,S005,Phone/WhatsApp,completed,True,False,False,60,60,0.0,60.0,2025-03-13
A000993,2025-03-13,12:45:00,13:30:00,C0026,E003,S001,Treatwell,completed,True,False,False,45,40,0.0,40.0,2025-03-13
A000994,2025-03-13,11:00:00,13:00:00,C0397,E001,S004,Treatwell,completed,True,False,False,120,100,0.0,100.0,2025-03-13
A000995,2025-03-13,14:00:00,15:30:00,C0224,E001,S007,Phone/WhatsApp,completed,True,False,False,90,90,0.0,90.0,2025-03-13
A000996,2025-03-13,14:15:00,15:00:00,C0130,E002,S008,Phone/WhatsApp,completed,True,False,False,45,50,0.0,50.0,2025-03-13
A000997,2025-03-14,13:45:00,15:00:00,C0312,E004,S006,Phone/WhatsApp,completed,True,False,False,75,80,0.0,80.0,2025-03-14
A000998,2025-03-14,16:00:00,17:15:00,C0038,E001,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-03-14
A000999,2025-03-14,12:30:00,13:30:00,C0401,E002,S002,Treatwell,completed,True,False,False,60,60,0.0,60.0,2025-03-14
A001000,2025-03-14,14:00:00,15:00:00,C0144,E002,S005,Walk-in,completed,True,False,False,60,60,0.0,60.0,2025-03-14
A001001,2025-03-14,13:45:00,15:00:00,C0037,E003,S003,Phone/WhatsApp,completed,True,False,False,75,70,0.0,70.0,2025-03-14
A001002,2025-03-14,17:15:00,18:45:00,C0327,E002,S003,Website,completed,True,False,False,90,80,0.0,80.0,2025-03-14
A001003,2025-03-14,16:15:00,17:00:00,C0038,E002,S001,Instagram DM,completed,True,False,False,45,40,0.0,40.0,2025-03-14
A001004,2025-03-14,15:00:00,15:45:00,C0433,E004,S008,Instagram DM,cancelled,False,True,False,45,50,0.0,0.0,2025-03-14
A001005,2025-03-14,10:00:00,10:45:00,C0348,E002,S001,Treatwell,completed,True,False,False,45,40,0.0,40.0,2025-03-14
A001006,2025-03-14,12:45:00,14:00:00,C0257,E001,S003,Instagram DM,completed,True,False,False,75,70,0.0,70.0,2025-03-14
A001007,2025-03-14,12:15:00,13:30:00,C0135,E003,S003,Website,completed,True,False,False,75,70,0.0,70.0,2025-03-14
A001008,2025-03-14,17:45:00,19:00:00,C0105,E001,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-03-14
A001009,2025-03-14,17:15:00,18:30:00,C0421,E003,S003,Walk-in,completed,True,False,False,75,70,0.0,70.0,2025-03-14
A001010,2025-03-14,11:45:00,12:45:00,C0251,E001,S005,Phone/WhatsApp,completed,True,False,False,60,60,0.0,60.0,2025-03-14
A001011,2025-03-14,11:30:00,12:30:00,C0096,E002,S005,Treatwell,no_show,False,False,True,60,60,0.0,30.0,2025-03-14
A001012,2025-03-15,12:15:00,14:15:00,C0110,E003,S004,Website,completed,True,False,False,120,100,0.0,100.0,2025-03-15
A001013,2025-03-15,16:15:00,17:45:00,C0174,E003,S007,Phone/WhatsApp,completed,True,False,False,90,90,0.0,90.0,2025-03-15
A001014,2025-03-15,14:15:00,16:15:00,C0193,E002,S004,Website,completed,True,False,False,120,100,0.0,100.0,2025-03-15
A001015,2025-03-15,11:30:00,12:15:00,C0442,E002,S001,Treatwell,completed,True,False,False,45,40,0.0,40.0,2025-03-15
A001016,2025-03-15,17:00:00,19:00:00,C0379,E002,S004,Phone/WhatsApp,completed,True,False,False,120,100,0.0,100.0,2025-03-15
A001017,2025-03-15,10:00:00,11:30:00,C0032,E003,S007,Phone/WhatsApp,completed,True,False,False,90,90,0.0,90.0,2025-03-15
A001018,2025-03-15,10:15:00,11:30:00,C0355,E002,S006,Website,completed,True,False,False,75,80,0.0,80.0,2025-03-15
A001019,2025-03-15,12:30:00,13:30:00,C0212,E002,S005,Instagram DM,completed,True,False,False,60,60,0.0,60.0,2025-03-15
A001020,2025-03-15,13:30:00,14:15:00,C0460,E004,S001,Website,completed,True,False,False,45,40,0.0,40.0,2025-03-15
A001021,2025-03-15,15:15:00,16:00:00,C0121,E003,S001,Treatwell,completed,True,False,False,45,40,0.0,40.0,2025-03-15
A001022,2025-03-15,17:45:00,19:00:00,C0001,E003,S003,Instagram DM,completed,True,False,False,75,70,0.0,70.0,2025-03-15
A001023,2025-03-15,15:00:00,16:30:00,C0050,E001,S007,Phone/WhatsApp,completed,True,False,False,90,90,0.0,90.0,2025-03-15
A001024,2025-03-15,17:30:00,18:45:00,C0113,E004,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-03-15
A001025,2025-03-15,12:00:00,14:00:00,C0435,E001,S004,Phone/WhatsApp,completed,True,False,False,120,100,0.0,100.0,2025-03-15
A001026,2025-03-15,10:15:00,11:15:00,C0433,E001,S001,Instagram DM,completed,True,False,False,60,45,0.0,45.0,2025-03-15
A001027,2025-03-15,12:00:00,13:15:00,C0031,E004,S003,Website,completed,True,False,False,75,70,0.0,70.0,2025-03-15
A001028,2025-03-15,16:30:00,18:30:00,C0055,E001,S004,Treatwell,completed,True,False,False,120,100,0.0,100.0,2025-03-15
A001029,2025-03-17,17:30:00,18:15:00,C0397,E001,S001,Treatwell,completed,True,False,False,45,40,0.0,40.0,2025-03-17
A001030,2025-03-17,14:45:00,15:30:00,C0216,E001,S001,Treatwell,completed,True,False,False,45,40,0.0,40.0,2025-03-17
A001031,2025-03-17,10:30:00,11:45:00,C0162,E003,S002,Website,completed,True,False,False,75,65,0.0,65.0,2025-03-17
A001032,2025-03-17,14:45:00,16:15:00,C0460,E003,S007,Walk-in,completed,True,False,False,90,90,0.0,90.0,2025-03-17
A001033,2025-03-17,10:45:00,12:15:00,C0194,E002,S007,Website,completed,True,False,False,90,90,0.0,90.0,2025-03-17
A001034,2025-03-17,12:00:00,12:45:00,C0448,E004,S001,Instagram DM,completed,True,False,False,45,40,0.0,40.0,2025-03-17
A001035,2025-03-17,11:45:00,13:45:00,C0321,E001,S004,Treatwell,no_show,False,False,True,120,100,0.0,50.0,2025-03-17
A001036,2025-03-17,13:15:00,14:00:00,C0307,E003,S001,Website,completed,True,False,False,45,40,0.0,40.0,2025-03-17
A001037,2025-03-17,15:30:00,17:30:00,C0194,E001,S004,Phone/WhatsApp,completed,True,False,False,120,100,0.0,100.0,2025-03-17
A001038,2025-03-17,10:00:00,10:45:00,C0313,E004,S008,Treatwell,completed,True,False,False,45,50,0.0,50.0,2025-03-17
A001039,2025-03-17,12:00:00,13:15:00,C0316,E003,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-03-17
A001040,2025-03-17,10:15:00,11:30:00,C0109,E001,S003,Phone/WhatsApp,completed,True,False,False,75,70,0.0,70.0,2025-03-17
A001041,2025-03-17,13:45:00,14:45:00,C0320,E001,S005,Instagram DM,completed,True,False,False,60,60,0.0,60.0,2025-03-17
A001042,2025-03-17,17:15:00,18:15:00,C0285,E003,S002,Walk-in,completed,True,False,False,60,60,0.0,60.0,2025-03-17
A001043,2025-03-17,14:15:00,15:45:00,C0230,E004,S007,Phone/WhatsApp,completed,True,False,False,90,90,0.0,90.0,2025-03-17
A001044,2025-03-17,16:00:00,17:30:00,C0052,E002,S007,Website,completed,True,False,False,90,90,0.0,90.0,2025-03-17
A001045,2025-03-17,18:15:00,19:00:00,C0372,E001,S001,Phone/WhatsApp,cancelled,False,True,False,45,40,0.0,0.0,2025-03-17
A001046,2025-03-18,13:30:00,14:30:00,C0051,E003,S005,Treatwell,completed,True,False,False,60,60,0.0,60.0,2025-03-18
A001047,2025-03-18,15:45:00,17:00:00,C0410,E003,S003,Phone/WhatsApp,completed,True,False,False,75,70,0.0,70.0,2025-03-18
A001048,2025-03-18,16:00:00,17:30:00,C0454,E002,S007,Treatwell,completed,True,False,False,90,90,0.0,90.0,2025-03-18
A001049,2025-03-18,15:15:00,16:30:00,C0311,E004,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-03-18
A001050,2025-03-18,11:15:00,13:15:00,C0154,E003,S004,Website,completed,True,False,False,120,100,0.0,100.0,2025-03-18
A001051,2025-03-18,10:00:00,11:15:00,C0061,E003,S003,Phone/WhatsApp,completed,True,False,False,75,70,0.0,70.0,2025-03-18
A001052,2025-03-18,10:00:00,11:00:00,C0056,E001,S002,Treatwell,completed,True,False,False,60,60,0.0,60.0,2025-03-18
A001053,2025-03-18,17:00:00,18:15:00,C0290,E003,S003,Walk-in,completed,True,False,False,75,70,0.0,70.0,2025-03-18
A001054,2025-03-18,11:45:00,12:30:00,C0051,E002,S001,Treatwell,completed,True,False,False,45,40,0.0,40.0,2025-03-18
A001055,2025-03-18,10:15:00,11:45:00,C0143,E002,S007,Treatwell,completed,True,False,False,90,90,0.0,90.0,2025-03-18
A001056,2025-03-18,14:15:00,15:45:00,C0180,E002,S007,Website,completed,True,False,False,90,90,0.0,90.0,2025-03-18
A001057,2025-03-18,14:30:00,15:45:00,C0227,E003,S006,Treatwell,completed,True,False,False,75,80,0.0,80.0,2025-03-18
A001058,2025-03-18,13:15:00,14:00:00,C0261,E001,S008,Instagram DM,completed,True,False,False,45,50,0.0,50.0,2025-03-18
A001059,2025-03-18,14:45:00,16:00:00,C0099,E001,S003,Walk-in,completed,True,False,False,75,70,0.0,70.0,2025-03-18
A001060,2025-03-18,14:30:00,15:15:00,C0181,E004,S001,Phone/WhatsApp,completed,True,False,False,45,40,0.0,40.0,2025-03-18
A001061,2025-03-18,12:45:00,13:45:00,C0344,E002,S002,Treatwell,completed,True,False,False,60,60,0.0,60.0,2025-03-18
A001062,2025-03-19,11:30:00,12:15:00,C0344,E002,S001,Treatwell,completed,True,False,False,45,40,0.0,40.0,2025-03-19
A001063,2025-03-19,15:00:00,15:45:00,C0254,E002,S001,Treatwell,no_show,False,False,True,45,40,0.0,20.0,2025-03-19
A001064,2025-03-19,16:30:00,17:15:00,C0158,E002,S001,Phone/WhatsApp,completed,True,False,False,45,40,0.0,40.0,2025-03-19
A001065,2025-03-19,11:00:00,12:30:00,C0380,E001,S007,Treatwell,completed,True,False,False,90,90,0.0,90.0,2025-03-19
A001066,2025-03-19,15:00:00,16:30:00,C0066,E003,S007,Phone/WhatsApp,completed,True,False,False,90,90,0.0,90.0,2025-03-19
A001067,2025-03-19,12:15:00,13:15:00,C0123,E002,S002,Website,completed,True,False,False,60,60,0.0,60.0,2025-03-19
A001068,2025-03-19,11:30:00,13:00:00,C0428,E004,S007,Treatwell,completed,True,False,False,90,90,0.0,90.0,2025-03-19
A001069,2025-03-19,17:15:00,18:15:00,C0111,E002,S002,Walk-in,completed,True,False,False,60,60,0.0,60.0,2025-03-19
A001070,2025-03-19,17:00:00,18:15:00,C0297,E001,S003,Walk-in,completed,True,False,False,75,70,0.0,70.0,2025-03-19
A001071,2025-03-19,13:15:00,14:30:00,C0057,E001,S003,Instagram DM,completed,True,False,False,75,70,0.0,70.0,2025-03-19
